park_id,name,state,address_line,suburb,postcode,lga,latitude,longitude,website,phone,email,tourism,category,operator_brand,operator_company,operator_source_url,opening_status,permanent_sites,tourist_sites,land_parcel_ids,land_area_sqm,land_area_source,source_primary,source_secondary,confidence,needs_review,date_collected_utc,notes
osm:way:237754079,Top Crossing Hut,VIC,,,,,-36.9637575,146.4414367,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:8678559075,Low Saddle,VIC,,,,,-37.3330161,146.4421017,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:way:184237774,O'Tooles Flat Camping Area,VIC,,,,,-37.74797,146.4427086,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:312991692,Sealers Cove Campsite,VIC,,,,,-39.0225254,146.4436059,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:1811185661,Markeys Beach Camp,NSW,,,,,-34.71639,146.44583,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,nsw_area_error:RetryError[<Future at 0x121916350 state=finished raised ConnectionError>]
osm:node:1886268390,Upper Jamieson Hut Campsite,VIC,,,,,-37.2573264,146.44825,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:way:42745529,North Gardens Campground,VIC,,,,,-37.9326199,146.4486993,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:1811175973,Garoolgan Rest Area,NSW,,,,,-34.25278,146.44889,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,nsw_area_error:RetryError[<Future at 0x1217128d0 state=finished raised ConnectionError>]
osm:way:183089057,Chinese Gardens,VIC,,,,,-37.9296964,146.4494542,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:way:324638434,Long Jetty Caravan Park,VIC,,,,,-38.6982071,146.4516279,https://www.longjettycaravanpark.com.au/,,,caravan_site,holiday,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:316588389,Cargelligo Weir,NSW,,,,,-33.2014433,146.4535262,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,nsw_area_error:RetryError[<Future at 0x121939450 state=finished raised ConnectionError>]
osm:node:9586840483,Goonan's,VIC,,,,,-37.7491351,146.4557757,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:2852421173,Ovens River Reserve,VIC,,,,,-36.4142103,146.4566167,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:relation:14333253,Rutherglen Caravan and Tourist Park,VIC,,,,,-36.0556202,146.4571189,https://www.rutherglencaravanandtouristpark.com.au/,,,caravan_site,holiday,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:way:167146264,Caravan Corner Car Park,VIC,,,,,-37.141173,146.4594578,,,,,unknown,,,,,,,,,,osm_overpass,,0.6,1,2025-09-12T11:05:04.539964,
osm:node:11195797166,Caravan Corner,VIC,,,,,-37.1412135,146.4599847,,,,,unknown,,,,,,,,,,osm_overpass,,0.6,1,2025-09-12T11:05:04.539964,
osm:node:1811194299,Sandy Beach Camp,NSW,,,,,-34.72111,146.46306,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,nsw_area_error:RetryError[<Future at 0x121938650 state=finished raised ConnectionError>]
osm:node:9587512124,Razorback Hut,VIC,,,,,-37.1039582,146.4641421,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:9587512120,Upper Jamieson Two,VIC,,,,,-37.2594373,146.4658651,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:312991694,Refuge Cove Campsite,VIC,,,,,-39.0438314,146.4658641,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:9587512113,Upper Jamieson Three,VIC,,,,,-37.2595288,146.4672821,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:9587512112,Upper Jamieson Four,VIC,,,,,-37.260216,146.4682445,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:way:195446788,Tandara Caravan Park,VIC,,,,,-38.2207427,146.4697131,https://tandaracaravanpark.com.au/,,,caravan_site,holiday,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:2151189283,,VIC,,,,,-37.9990028,146.4716754,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,1,2025-09-12T11:05:04.539964,
osm:node:1872572959,,VIC,,,,,-37.9990344,146.4716683,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,1,2025-09-12T11:05:04.539964,
osm:way:188555031,Bruntons Bridge Camping Area,VIC,,,,,-37.9991169,146.4721094,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:1811173640,Euabalong Caravan Park,NSW,,,,,-33.11167,146.47222,,,,camp_site,holiday,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,nsw_area_error:RetryError[<Future at 0x12193bb50 state=finished raised ConnectionError>]
osm:node:1872576614,,VIC,,,,,-37.9995163,146.4729182,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,1,2025-09-12T11:05:04.539964,
osm:node:2707956409,Five Mile Beach Camping Area,VIC,,,,,-38.9160831,146.4732487,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:way:270495768,,VIC,,,,,-37.9974811,146.4733294,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,1,2025-09-12T11:05:04.539964,
osm:way:169951773,Village Caravan Park,VIC,,,,,-38.214681,146.4744645,,,,caravan_site,built_community,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:316605165,Toomulla Beach,QLD,,,,,-19.0831946,146.4756647,https://townsville.qld.gov.au/,,,camp_site,camp,,,,,,,207T9222;208T9222;209T9222;210T9222;11SP204812;11SP204812;12SP204812;12SP204812;3SP204812;3USL42238,434713.0,qld_dcdb,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:way:344033342,Traralgon Park Lane Holiday Park,VIC,,,,,-38.2152079,146.4777724,,,,caravan_site,holiday,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:3507977911,Ian Grant's Caravans,VIC,,,,,-38.2156309,146.4786999,,,,,unknown,,,,,,,,,,osm_overpass,,0.6,1,2025-09-12T11:05:04.539964,
osm:node:2707956411,Johnny Souey Cove Camping Area,VIC,,,,,-38.8918317,146.4816374,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:316597148,Nine Mile Creek Rest Area,VIC,,,,,-38.6438679,146.4823755,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:6177930839,Yanks Jetty camping area,QLD,,,,,-18.6524111,146.4879443,,,,camp_site,camp,,,,,,,424NPW617,13000000.0,qld_dcdb,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:6177930845,Pioneer Bay camping area,QLD,,,,,-18.5927216,146.4903876,,,,camp_site,camp,,,,,,,424NPW617,13000000.0,qld_dcdb,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:1808394530,Sandbanks Reserve,VIC,,,,,-38.17028,146.49194,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:4472335788,Rumpff Flat Camp Site,VIC,,,,,-37.507751,146.4922338,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:3105247526,Connors Plain Camping Ground,VIC,,,,,-37.5561282,146.4944118,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:6177930867,South Beach camping area,QLD,,,,,-18.661164,146.497387,,,,camp_site,camp,,,,,,,424NPW617,13000000.0,qld_dcdb,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:316596777,Pineapple Flat Camping Area - Alpine NP,VIC,,,,,-37.0658703,146.4994128,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:9586840482,Store Point,VIC,,,,,-37.754025,146.5015226,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:5247966874,Swashway Campsite,VIC,,,,,-38.7225482,146.5039465,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:1808392064,Police Paddocks,VIC,,,,,-35.9802639,146.5040488,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:way:491742598,Pikes Flat,VIC,,,,,-37.1795835,146.5131099,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:9605132863,,VIC,,,,,-37.2892026,146.5204324,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,1,2025-09-12T11:05:04.539964,
osm:node:316596768,Bluff Hut - Alpine NP,VIC,,,,,-37.2157985,146.5242157,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:way:293133304,Edwards Hill Camping Area,VIC,,,,,-37.760007,146.5246047,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:1808392059,Pioneer Bridge,VIC,,,,,-36.442412,146.5250188,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:way:1056326904,Koornalla Reserve,VIC,,,,,-38.3430331,146.5322092,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:3918018065,,VIC,,,,,-37.0094794,146.5334759,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,1,2025-09-12T11:05:04.539964,
osm:way:478377587,,VIC,,,,,-37.1102257,146.5334853,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,1,2025-09-12T11:05:04.539964,
osm:node:316596795,Craig's Hut,VIC,,,,,-37.1101908,146.5335132,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:3914031772,Bennies,VIC,,,,,-36.9664228,146.5350804,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:way:249184715,,VIC,,,,,-37.1061313,146.535532,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,1,2025-09-12T11:05:04.539964,
osm:node:6615193743,Pattison Rest Area,VIC,,,,,-38.4310239,146.5371519,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:3907624127,Bennies,VIC,,,,,-36.9638336,146.5374734,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:5247951841,Gulf Campsite,VIC,,,,,-38.7304433,146.5381971,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:way:1153379407,Narrandera Caravan Park,NSW,,,,,-34.7633271,146.5403659,https://www.narranderacaravanpark.com.au/web/,,,camp_site,holiday,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,nsw_area_error:RetryError[<Future at 0x121959450 state=finished raised ConnectionError>]
osm:way:637694563,Everton Gardens Caravan Park,VIC,,,,,-36.4321494,146.5421185,,,,caravan_site,holiday,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:way:237608903,Bindaree Flat Camping Area,VIC,,,,,-37.1671235,146.5439149,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:9838185384,"-23.823511,146.548059",QLD,,,,,-23.8235667,146.5479219,,,,camp_site,camp,,,,,,,4DM37;4DM37;04DM37;04DM37,38440000.0,qld_dcdb,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:12141257433,Flat Spur Camping Area,VIC,,,,,-37.168764,146.5480205,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:1811190047,Brewery Flat Reserve,NSW,,,,,-34.7535573,146.5506061,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,nsw_area_error:RetryError[<Future at 0x12195acd0 state=finished raised ConnectionError>]
osm:node:1811162953,Bluewater Park,QLD,,,,,-19.1763877,146.5511706,,,,camp_site,camp,,,,,,,43SP302854,806000.0,qld_dcdb,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:12862205297,,VIC,,,,,-37.4606455,146.5539513,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,1,2025-09-12T11:05:04.539964,
osm:node:12862232720,,VIC,,,,,-37.4197879,146.5540078,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,1,2025-09-12T11:05:04.539964,
osm:node:12862205293,,VIC,,,,,-37.4396913,146.554507,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,1,2025-09-12T11:05:04.539964,
osm:node:12862205294,,VIC,,,,,-37.423596,146.5546502,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,1,2025-09-12T11:05:04.539964,
osm:node:12862205296,,VIC,,,,,-37.460918,146.5557408,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,1,2025-09-12T11:05:04.539964,
osm:node:1166110476,,VIC,,,,,-37.172921,146.556972,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,1,2025-09-12T11:05:04.539964,
osm:node:5215398897,Upper Howqua Camping Area,VIC,,,,,-37.1736288,146.5627328,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:way:258748317,Tarra Valley Caravan Park,VIC,,,,,-38.4708358,146.5630833,,,,caravan_site,holiday,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:2351725049,Tarra Valley Caravan Park Fernholme,VIC,,,,,-38.4707406,146.5635541,,,,caravan_site,holiday,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:8316925552,Tarra Valley Caravan Park,VIC,,,,,-38.4707301,146.5636592,https://www.tarravalley.com.au/fernholme/,,,,unknown,,,,,,,,,,osm_overpass,,0.6,1,2025-09-12T11:05:04.539964,
osm:node:2351725051,Tarra Valley Caravan Park Fernholme Cafe,VIC,,,,,-38.470728,146.5636989,https://www.tarravalley.com.au/fernholme/,,,,unknown,,,,,,,,,,osm_overpass,,0.6,1,2025-09-12T11:05:04.539964,
osm:node:2520416744,,VIC,,,,,-37.2571807,146.5638837,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,1,2025-09-12T11:05:04.539964,
osm:node:1811190061,Narrandera Showground,NSW,,,,,-34.74917,146.56444,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,nsw_area_error:RetryError[<Future at 0x1217125d0 state=finished raised ConnectionError>]
osm:way:639500933,Lake Talbot Tourist Park,NSW,,,,,-34.7543268,146.5656963,http://www.laketalbot.com.au,,info@laketalbot.com.au,caravan_site,holiday,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,nsw_area_error:RetryError[<Future at 0x121713950 state=finished raised ConnectionError>]
osm:node:9580325629,Barkley Bridge,VIC,,,,,-37.558779,146.5680056,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:6418883609,,VIC,,,,,-37.1442838,146.5694846,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,1,2025-09-12T11:05:04.539964,
osm:node:2424892886,Barkly River Camping Area,VIC,,,,,-37.5599143,146.5696577,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:316596772,King Hut - Alpine NP,VIC,,,,,-37.08849,146.5723014,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:3914036828,,VIC,,,,,-37.1032792,146.5734843,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,1,2025-09-12T11:05:04.539964,
osm:node:8379231900,Billabong Creek,NSW,,,,,-35.5932952,146.5763137,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,nsw_area_error:RetryError[<Future at 0x121915d50 state=finished raised ConnectionError>]
osm:way:189580528,Bluewater Caravan Park,QLD,,,,,-19.1942515,146.5784991,,,,caravan_site,holiday,,,,,,,1SP109743,230250.0,qld_dcdb,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:13109952866,Augathella Diggers Rodeo Grounds - Events Only,QLD,,,,,-25.7904228,146.5786435,,,,camp_site,camp,,,,,,,93CP819394;46CP819394;13SP326435,2377520.0,qld_dcdb,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:3393330617,Best Friend Holiday Retreat,VIC,,,,,-38.4748716,146.5789028,,,,caravan_site,holiday,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:way:130995506,Augathella Rest Area - Warrego Park - Main Campground,QLD,,,,,-25.7952344,146.581736,,,,camp_site,camp,,,,,,,801A2372;3RP52294;701A2371;1RP91;2RP40626;1RP40626;2RP91;105A2371;2RP67660;104A2371;4SP326435,117555.0,qld_dcdb,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:way:1409390661,Augathella Rest Area - Warrego Park - Overflow Campground,QLD,,,,,-25.7935951,146.5860316,,,,camp_site,camp,,,,,,,5SP326435;4SP313212;6A23719;7A23719;1A23715;4A2375;902A2372;4SP326435,167431.0,qld_dcdb,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:686314302,,VIC,,,,,-36.3180128,146.5897847,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,1,2025-09-12T11:05:04.539964,
osm:node:938382102,Tuan Campsite,VIC,,,,,-36.1285097,146.5898457,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:way:568675918,Kismet Riverside Lodge,NSW,,,,,-35.9709204,146.591673,,,,caravan_site,holiday,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,nsw_area_error:RetryError[<Future at 0x121917950 state=finished raised ConnectionError>]
osm:way:1314156700,Augathella on the Highway Motel and Caravan Park,QLD,,,,,-25.7953624,146.5925898,,+61 7 4654 5255,,camp_site,holiday,,,,,,,5A23723;6A23723;7A23723;8A23723;63CP851324;AAP19860;1SP305791;9SP326435;2OR326,163909.0,qld_dcdb,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:way:976797031,Augathella on the Highway Motel and Caravan Park,QLD,,,,,-25.7951744,146.5928038,,+61 7 4654 5255,,motel,unknown,,,,,,,5A23723;6A23723;7A23723;8A23723;63CP851324;AAP19860;1SP305791;9SP326435;2OR326,163909.0,qld_dcdb,osm_overpass,,0.6,1,2025-09-12T11:05:04.539964,
osm:node:686314350,,VIC,,,,,-36.3149439,146.5938312,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,1,2025-09-12T11:05:04.539964,
osm:node:1811160112,Augathella North Rest Area,QLD,,,,,-25.4705825,146.5943627,,,,camp_site,camp,,,,,,,3SP155846;4SP155846,165206340.0,qld_dcdb,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:5941714638,,VIC,,,,,-37.4724538,146.5946688,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,1,2025-09-12T11:05:04.539964,
osm:node:5941706058,,VIC,,,,,-37.4766327,146.5963431,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,1,2025-09-12T11:05:04.539964,
osm:node:5941706045,,VIC,,,,,-37.488713,146.5963752,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,1,2025-09-12T11:05:04.539964,
osm:node:8678660035,Chesters Yard,VIC,,,,,-37.2368407,146.5964399,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:7043137285,,VIC,,,,,-37.1690062,146.5972056,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,1,2025-09-12T11:05:04.539964,
osm:node:5941706046,,VIC,,,,,-37.4762336,146.5974376,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,1,2025-09-12T11:05:04.539964,
osm:node:5988868541,,VIC,,,,,-37.0514687,146.5974819,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,1,2025-09-12T11:05:04.539964,
osm:node:10859522727,,NSW,,,,,-34.7575837,146.5976492,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,1,2025-09-12T11:05:04.539964,nsw_area_error:RetryError[<Future at 0x12193aa50 state=finished raised ConnectionError>]
osm:node:691477806,,VIC,,,,,-36.3122614,146.5978191,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,1,2025-09-12T11:05:04.539964,
osm:node:691477808,,VIC,,,,,-36.3113679,146.6005391,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,1,2025-09-12T11:05:04.539964,
osm:node:1811162844,Black River Stadium,QLD,,,,,-19.28833,146.60111,,,,camp_site,camp,,,,,,,7RP737090;24SP305779;1PER201930,678100.0,qld_dcdb,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:1811175184,Five Mile Reserve,NSW,,,,,-34.75194,146.60306,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,nsw_area_error:RetryError[<Future at 0x12193a550 state=finished raised ConnectionError>]
osm:node:1861316087,,VIC,,,,,-36.8922178,146.6033759,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,1,2025-09-12T11:05:04.539964,
osm:way:484486229,Saunders Park,QLD,,,,,-19.1540335,146.6040185,,,,camp_site,camp,,,,,,,308S11291;307S11291;306S11291;127CP860211;20S11292;19S11292;1S11292;2S11292;3S11292,1016252.0,qld_dcdb,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:2524024001,,VIC,,,,,-37.0654515,146.6058597,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,1,2025-09-12T11:05:04.539964,
osm:node:2520451334,,VIC,,,,,-37.2157268,146.6060375,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,1,2025-09-12T11:05:04.539964,
osm:node:1808391985,Manna Gum Camp,VIC,,,,,-37.53278,146.60833,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:3918195756,Pardalote Camp,VIC,,,,,-37.5397699,146.6121008,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:1808392759,Currawong Camp,VIC,,,,,-37.5520267,146.6125408,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:3918197757,Treefrog Camp,VIC,,,,,-37.5348738,146.6126319,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:way:440267642,,VIC,,,,,-36.1520295,146.6128076,,,,caravan_site,holiday,,,,,,,,,,osm_overpass,,0.6,1,2025-09-12T11:05:04.539964,
osm:way:1306624925,Currawong Camp,VIC,,,,,-37.5525626,146.6127619,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:3918195755,Cockatoo Camp,VIC,,,,,-37.5229215,146.6140857,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:3918200699,Blackfish Camp,VIC,,,,,-37.5508178,146.6141715,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:1808392015,Muttonwood Camp,VIC,,,,,-37.5303231,146.6145577,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:3914038818,Mustering Flat,VIC,,,,,-37.078191,146.6152249,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:2387190554,Melbourne Grammar School Camp,VIC,,,,,-37.5169944,146.6153795,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:5753014221,,NSW,,,,,-34.8042072,146.6160046,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,1,2025-09-12T11:05:04.539964,nsw_area_error:RetryError[<Future at 0x12195ac50 state=finished raised ConnectionError>]
osm:node:1811179188,Howlong Memorial Park,NSW,,,,,-35.98222,146.61778,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,nsw_area_error:RetryError[<Future at 0x1219593d0 state=finished raised ConnectionError>]
osm:node:2387190552,Breakfast Creek Camp,VIC,,,,,-37.5172242,146.6180136,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:3918197758,Boobook camp,VIC,,,,,-37.552066,146.6180178,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:10063237128,,VIC,,,,,-37.7355956,146.6204976,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,1,2025-09-12T11:05:04.539964,
osm:node:8295129690,Wethalle Showground Camping,NSW,,,,,-33.8699622,146.6208383,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,nsw_area_error:RetryError[<Future at 0x12195be50 state=finished raised ConnectionError>]
osm:node:3918194379,Red Bluff Camp,VIC,,,,,-37.5194008,146.6217031,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:1969337146,Licola Wilderness Village,VIC,,,,,-37.6284924,146.6216512,,,,caravan_site,built_community,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:8597059552,Mingela Rest Area,QLD,,,,,-19.878319,146.6218311,,,,camp_site,camp,,,,,,,21BKN113;18BKN113,1623000.0,qld_dcdb,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:3918197788,Wild Cherry Tree Camp,VIC,,,,,-37.5566888,146.622143,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:1811179187,Howlong Lions Park,NSW,,,,,-35.98806,146.6225,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,nsw_area_error:RetryError[<Future at 0x121916850 state=finished raised ConnectionError>]
