park_id,osm_type,osm_id,name,latitude,longitude,state,addr:housenumber,addr:street,addr:city,addr:postcode,website,phone,email,tourism,source_primary,brand,operator,operator_brand,operator_company,operator_source_url,source_secondary,nsw_parcels_count,nsw_parcel_ids,nsw_area_sum_sqm,notes,land_parcel_ids,land_area_sqm,land_area_source,nsw_checked,qld_parcels_count,qld_checked,category,confidence,needs_review,date_collected_utc
osm:node:1743950095,node,1743950095.0,Eungella Dam,-21.1484538,148.3862439,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,9CP891281;109HLN198,11180000.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:1811188044,node,1811188044.0,Muckadilla Community Park,-26.5857719,148.3875724,QLD,,,,,,,,camp_site,osm_overpass,,Maranoa Regional Council,,,,,0,,,,10M3832;9M3832;8M3832;20M3832;14M3832;15M3832;16M3832;4M3832;18M3832;2M3832;19M3832;42SP220293;1M3831;13M3831;12M3832;11M3832;7M3832;6M3832;5M3832;3M3832;1M3832;13M3832;17M3832;20SP309834,2025458.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:way:257374228,way,257374228.0,Coonamble Riverside Caravan Park,-30.9633769,148.3889099,NSW,,,,,,,,caravan_site,osm_overpass,,,,,,,0,,,nsw_area_error:RetryError[<Future at 0x111626fd0 state=finished raised ConnectionError>],,,,1,0,0,holiday,0.6,0,2025-09-12T11:05:04.539964
osm:node:1811163773,node,1811163773.0,Camp Kanga,-20.3636712,148.3943368,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,44SP134581;ESP299201;14RP733414;AAP10967;53SP211536;38RP891302;130CP838538;BSP117626;WRP888176;1PER208037,2824779.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:way:589538993,way,589538993.0,,-36.3314864,148.3962317,NSW,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,nsw_area_error:RetryError[<Future at 0x1116b0ed0 state=finished raised ConnectionError>],,,,1,0,0,camp,0.6,1,2025-09-12T11:05:04.539964
osm:node:12762986148,node,12762986148.0,O'Keefes,-36.1241849,148.4025188,NSW,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,nsw_area_error:RetryError[<Future at 0x111626dd0 state=finished raised ConnectionError>],,,,1,0,0,camp,0.6,0,2025-09-12T11:05:04.539964
osm:way:278135956,way,278135956.0,Pinch River Camping Area,-36.7925321,148.4068163,NSW,,,,,https://www.nationalparks.nsw.gov.au/camping-and-accommodation/campgrounds/Pinch-River-campground,,,camp_site,osm_overpass,,,,,,,0,,,nsw_area_error:RetryError[<Future at 0x1116258d0 state=finished raised ConnectionError>],,,,1,0,0,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:8356590909,node,8356590909.0,Escort Rock Rest Area,-33.4009836,148.4099491,NSW,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,nsw_area_error:RetryError[<Future at 0x111625bd0 state=finished raised ConnectionError>],,,,1,0,0,camp,0.6,0,2025-09-12T11:05:04.539964
osm:way:200144091,way,200144091.0,McKillops Bridge,-37.0914794,148.4119386,VIC,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,,,,0,0,0,camp,0.6,0,2025-09-12T11:05:04.539964
osm:way:198711454,way,198711454.0,Scotchies Yard Campground,-36.8653554,148.4138537,NSW,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,nsw_area_error:RetryError[<Future at 0x111413b50 state=finished raised ConnectionError>],,,,1,0,0,camp,0.6,0,2025-09-12T11:05:04.539964
osm:way:412869098,way,412869098.0,,-37.0820559,148.4139283,VIC,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,,,,0,0,0,camp,0.6,1,2025-09-12T11:05:04.539964
osm:node:3266224249,node,3266224249.0,,-36.3264089,148.4142552,NSW,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,nsw_area_error:RetryError[<Future at 0x11167ec50 state=finished raised ConnectionError>],,,,1,0,0,camp,0.6,1,2025-09-12T11:05:04.539964
osm:node:3266226106,node,3266226106.0,,-36.3510719,148.4143171,NSW,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,nsw_area_error:RetryError[<Future at 0x1116632d0 state=finished raised ConnectionError>],,,,1,0,0,camp,0.6,1,2025-09-12T11:05:04.539964
osm:node:10968685232,node,10968685232.0,Thomas Boyd Trackhead,-35.3732237,148.416329,NSW,,,,,https://thomasboydtrackhead.com/,,,camp_site,osm_overpass,,,,,,,0,,,nsw_area_error:RetryError[<Future at 0x1116630d0 state=finished raised ConnectionError>],,,,1,0,0,camp,0.6,0,2025-09-12T11:05:04.539964
osm:way:198711455,way,198711455.0,Willis Campground,-36.8867547,148.418934,NSW,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,nsw_area_error:RetryError[<Future at 0x11161e7d0 state=finished raised ConnectionError>],,,,1,0,0,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:1811177378,node,1811177378.0,Gooloogong West Campspot,-33.60861,148.42,NSW,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,nsw_area_error:RetryError[<Future at 0x1116b02d0 state=finished raised ConnectionError>],,,,1,0,0,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:316596973,node,316596973.0,Newmerella Logging Station Rest Area,-37.7400998,148.4217367,VIC,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,,,,0,0,0,camp,0.6,0,2025-09-12T11:05:04.539964
osm:way:198710762,way,198710762.0,Willis Campground,-36.8993098,148.4248386,VIC,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,,,,0,0,0,camp,0.6,0,2025-09-12T11:05:04.539964
osm:way:1416536110,way,1416536110.0,Thredbo Diggings Campground,-36.4467241,148.4252703,NSW,,,,,,,,camp_site,osm_overpass,,NSW National Parks and Wildlife Service,,,,,0,,,nsw_area_error:RetryError[<Future at 0x11167f5d0 state=finished raised ConnectionError>],,,,1,0,0,camp,0.6,0,2025-09-12T11:05:04.539964
osm:way:1056321180,way,1056321180.0,Camp Hudson,-35.3991956,148.4293129,NSW,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,nsw_area_error:RetryError[<Future at 0x111660350 state=finished raised ConnectionError>],,,,1,0,0,camp,0.6,0,2025-09-12T11:05:04.539964
osm:way:1056321174,way,1056321174.0,Rock Flat Campground,-35.4006167,148.4322468,NSW,,,,,https://www.nationalparks.nsw.gov.au/camping-and-accommodation/campgrounds/rock-flat-campground,,,camp_site,osm_overpass,,,,,,,0,,,nsw_area_error:RetryError[<Future at 0x1116619d0 state=finished raised ConnectionError>],,,,1,0,0,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:1811187431,node,1811187431.0,Mountain Creek Rest Area,-32.39167,148.43444,NSW,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,nsw_area_error:RetryError[<Future at 0x1116628d0 state=finished raised ConnectionError>],,,,1,0,0,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:1811177368,node,1811177368.0,Halsie Thompson Camping Ground,-33.61314,148.434789,NSW,,,,,,,,camp_site,osm_overpass,,Cowra Council,,,,,0,,,nsw_area_error:RetryError[<Future at 0x11161fd50 state=finished raised ConnectionError>],,,,1,0,0,camp,0.6,0,2025-09-12T11:05:04.539964
osm:way:198715804,way,198715804.0,Jacobs River Camping Area - Kosciuszko NP,-36.7494778,148.446209,NSW,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,nsw_area_error:RetryError[<Future at 0x11161ec50 state=finished raised ConnectionError>],,,,1,0,0,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:1811186201,node,1811186201.0,Berida Rest Area,-31.65778,148.4475,NSW,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,nsw_area_error:RetryError[<Future at 0x1116264d0 state=finished raised ConnectionError>],,,,1,0,0,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:1811197745,node,1811197745.0,Three Mile Dam Campground,-35.88833,148.44889,NSW,,,,,https://www.nationalparks.nsw.gov.au/camping-and-accommodation/campgrounds/three-mile-dam-campground,,,camp_site,osm_overpass,,NSW National Parks and Wildlife Service,,,,,0,,,nsw_area_error:RetryError[<Future at 0x111625050 state=finished raised ConnectionError>],,,,1,0,0,camp,0.6,0,2025-09-12T11:05:04.539964
osm:way:586831501,way,586831501.0,,-36.1461882,148.4521428,NSW,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,nsw_area_error:RetryError[<Future at 0x1099d3610 state=finished raised ConnectionError>],,,,1,0,0,camp,0.6,1,2025-09-12T11:05:04.539964
osm:way:239430786,way,239430786.0,Orbost Caravan Park,-37.7115895,148.4535135,VIC,2,Lochiel Street,Orbost,,https://www.orbostcaravanpark.com.au/,+61 3 4108 9040,,camp_site,osm_overpass,,,,,,,0,,,,,,,0,0,0,holiday,0.6,0,2025-09-12T11:05:04.539964
osm:node:316588194,node,316588194.0,John Oxley Rest Area,-31.22667,148.45694,NSW,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,nsw_area_error:RetryError[<Future at 0x109e14050 state=finished raised ConnectionError>],,,,1,0,0,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:8434608529,node,8434608529.0,Bendick Murrell Rest Area,-34.1675536,148.4583262,NSW,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,nsw_area_error:RetryError[<Future at 0x109977b50 state=finished raised ConnectionError>],,,,1,0,0,camp,0.6,0,2025-09-12T11:05:04.539964
osm:way:92374966,way,92374966.0,Yarrangobilly Village Campground,-35.6524273,148.4630536,NSW,,,,,https://www.nationalparks.nsw.gov.au/camping-and-accommodation/campgrounds/yarrangobilly-village-campground,,,camp_site,osm_overpass,,NSW National Parks and Wildlife Service,,,,,0,,,nsw_area_error:RetryError[<Future at 0x109992f30 state=finished raised ConnectionError>],,,,1,0,0,built_community,0.6,0,2025-09-12T11:05:04.539964
osm:way:584329075,way,584329075.0,,-36.0888523,148.4644368,NSW,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,nsw_area_error:RetryError[<Future at 0x109b12c30 state=finished raised ConnectionError>],,,,1,0,0,camp,0.6,1,2025-09-12T11:05:04.539964
osm:way:1416534370,way,1416534370.0,Island Bend Lower Campground,-36.3219474,148.4652602,NSW,,,,,,,,camp_site,osm_overpass,,NSW National Parks and Wildlife Service,,,,,0,,,nsw_area_error:RetryError[<Future at 0x10993bee0 state=finished raised ConnectionError>],,,,1,0,0,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:3365156771,node,3365156771.0,,-37.7205723,148.4665427,VIC,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,,,,0,0,0,camp,0.6,1,2025-09-12T11:05:04.539964
osm:way:373344659,way,373344659.0,Gulargambone Caravan Park,-31.3311274,148.4696507,NSW,,,,,,,,caravan_site,osm_overpass,,,,,,,0,,,nsw_area_error:RetryError[<Future at 0x109c49310 state=finished raised ConnectionError>],,,,1,0,0,holiday,0.6,0,2025-09-12T11:05:04.539964
osm:way:1416534369,way,1416534369.0,Island Bend Middle Campground,-36.323882,148.4730459,NSW,,,,,,,,camp_site,osm_overpass,,NSW National Parks and Wildlife Service,,,,,0,,,nsw_area_error:RetryError[<Future at 0x109e1e350 state=finished raised ConnectionError>],,,,1,0,0,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:3365156772,node,3365156772.0,,-37.722049,148.4761072,VIC,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,,,,0,0,0,camp,0.6,1,2025-09-12T11:05:04.539964
osm:node:3053585589,node,3053585589.0,Island Bend Township Campground,-36.320668,148.4777022,NSW,,,,,,,,camp_site,osm_overpass,,NSW National Parks and Wildlife Service,,,,,0,,,nsw_area_error:RetryError[<Future at 0x109c128d0 state=finished raised ConnectionError>],,,,1,0,0,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:12878791151,node,12878791151.0,,-35.9298077,148.4783981,NSW,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,nsw_area_error:RetryError[<Future at 0x109e41450 state=finished raised ConnectionError>],,,,1,0,0,camp,0.6,1,2025-09-12T11:05:04.539964
osm:node:2299524911,node,2299524911.0,The Diggings,-21.1737431,148.4796001,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,1AP19324;1AP19324;1AP19324;1AP19324,,,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:way:242489154,way,242489154.0,Hydeaway Bay Caravan & Camping Park,-20.0869486,148.4871935,QLD,414,Hydeaway Bay Drive,Hideaway Bay,4800.0,,,,caravan_site,osm_overpass,,,,,,,0,,,,3RP744457;21SP271833;1AP16814;1RP746055;1RP808292;01AP16814;1AP16814;01AP16814,22003276.0,qld_dcdb,0,0,1,holiday,0.6,0,2025-09-12T11:05:04.539964
osm:node:3365156774,node,3365156774.0,,-37.7227958,148.492426,VIC,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,,,,0,0,0,camp,0.6,1,2025-09-12T11:05:04.539964
osm:node:1650949430,node,1650949430.0,Explorers’ Haven,-21.1298321,148.4946893,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,1AP23768;305E5721;306E5721;1AP23768;224CI3477;1E5722;1SP117383;159CI3695;6SP137705;3SP167456;4SP218370,1194041409.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:3365156758,node,3365156758.0,,-37.7252738,148.497828,VIC,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,,,,0,0,0,camp,0.6,1,2025-09-12T11:05:04.539964
osm:node:2796229352,node,2796229352.0,Terarra Creek Camping and Picnic Area,-33.4201676,148.4984611,NSW,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,nsw_area_error:RetryError[<Future at 0x109e40650 state=finished raised ConnectionError>],,,,1,0,0,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:316605025,node,316605025.0,Fern Flat,-21.1698174,148.4993512,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,6RP745807;1AP19324;1AP19324;1AP23768;50SP336599;51SP336600;51SP336600,597452980.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:3365156755,node,3365156755.0,,-37.7289142,148.5025165,VIC,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,,,,0,0,0,camp,0.6,1,2025-09-12T11:05:04.539964
osm:node:3365156756,node,3365156756.0,,-37.7303482,148.5030744,VIC,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,,,,0,0,0,camp,0.6,1,2025-09-12T11:05:04.539964
osm:node:1817518136,node,1817518136.0,Moonlight Dam Camping Area,-21.4095391,148.5037628,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,1AP23633,420393960.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:way:432971758,way,432971758.0,Broken River Bush Camp,-21.1674151,148.5055782,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,1AP23768;3RP886942;5SP100237;3SP100237;1AP23768;1AP23768;82HLN197,1791623407.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:1808392118,node,1808392118.0,Snowy River Rest Area 1,-37.7399006,148.5067979,VIC,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,,,,0,0,0,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:3365156757,node,3365156757.0,,-37.7410391,148.5070655,VIC,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,,,,0,0,0,camp,0.6,1,2025-09-12T11:05:04.539964
osm:node:1811172613,node,1811172613.0,Dubbo South Rest Area,-32.32972,148.50722,NSW,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,nsw_area_error:RetryError[<Future at 0x109e43b50 state=finished raised ConnectionError>],,,,1,0,0,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:8696887177,node,8696887177.0,David Gillon Park Rest Area,-31.4242204,148.5123646,NSW,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,nsw_area_error:RetryError[<Future at 0x109e65450 state=finished raised ConnectionError>],,,,1,0,0,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:3365156744,node,3365156744.0,,-37.7457222,148.514345,VIC,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,,,,0,0,0,camp,0.6,1,2025-09-12T11:05:04.539964
osm:node:3365156745,node,3365156745.0,,-37.7492556,148.5163621,VIC,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,,,,0,0,0,camp,0.6,1,2025-09-12T11:05:04.539964
osm:node:4333315875,node,4333315875.0,Bullocks Hill Horse Camp,-35.7772584,148.5180997,NSW,,,,,,,,camp_site,osm_overpass,,NSW National Parks,,,,,0,,,nsw_area_error:RetryError[<Future at 0x109e66cd0 state=finished raised ConnectionError>],,,,1,0,0,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:3365152702,node,3365152702.0,Corringle,-37.7992051,148.5199562,VIC,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,,,,0,0,0,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:1808391787,node,1808391787.0,Corringle Slips Campground,-37.8,148.5225,VIC,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,,,,0,0,0,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:2298297494,node,2298297494.0,Denham Range,-21.3293583,148.5231219,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,679FTY1949;1AP23648,245322156.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:3365156768,node,3365156768.0,,-37.7572209,148.5280726,VIC,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,,,,0,0,0,camp,0.6,1,2025-09-12T11:05:04.539964
osm:way:239435816,way,239435816.0,Marlo Caravan Park & Motel,-37.7950714,148.5314732,VIC,,,,,,,,caravan_site,osm_overpass,,,,,,,0,,,,,,,0,0,0,holiday,0.6,0,2025-09-12T11:05:04.539964
osm:node:12432027932,node,12432027932.0,Redbank Reserve,-32.1688401,148.5318657,NSW,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,nsw_area_error:RetryError[<Future at 0x109c125d0 state=finished raised ConnectionError>],,,,1,0,0,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:1808392119,node,1808392119.0,Snowy River Rest Area 2,-37.7678824,148.5368815,VIC,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,,,,0,0,0,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:595520456,node,595520456.0,Bossawa Campsite,-35.28105,148.53738,NSW,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,nsw_area_error:RetryError[<Future at 0x109c13950 state=finished raised ConnectionError>],,,,1,0,0,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:1811163544,node,1811163544.0,Bundoora Dam,-22.95361,148.5375,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,7CNS427,44572450.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:way:893877136,way,893877136.0,Long Plain Hut Camping Area,-35.6970032,148.5379987,NSW,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,nsw_area_error:RetryError[<Future at 0x109e1dd50 state=finished raised ConnectionError>],,,,1,0,0,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:1586542019,node,1586542019.0,Long Plain Hut Camping Area,-35.6966763,148.5383636,NSW,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,nsw_area_error:RetryError[<Future at 0x109e1f950 state=finished raised ConnectionError>],,,,1,0,0,camp,0.6,0,2025-09-12T11:05:04.539964
osm:way:239432765,way,239432765.0,Marlo Ocean Views Cabin and Caravan Park,-37.7955588,148.538758,VIC,,,,,,,,caravan_site,osm_overpass,,,,,,,0,,,,,,,0,0,0,holiday,0.6,0,2025-09-12T11:05:04.539964
osm:node:1586542020,node,1586542020.0,Long Plain Hut Camping Area (For Horses),-35.698726,148.5393361,NSW,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,nsw_area_error:RetryError[<Future at 0x109e42a50 state=finished raised ConnectionError>],,,,1,0,0,camp,0.6,0,2025-09-12T11:05:04.539964
osm:way:584310022,way,584310022.0,,-36.0117574,148.5393827,NSW,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,nsw_area_error:RetryError[<Future at 0x109e42550 state=finished raised ConnectionError>],,,,1,0,0,camp,0.6,1,2025-09-12T11:05:04.539964
osm:way:893877137,way,893877137.0,Long Plain Camping Area (for Horses),-35.6982518,148.5396075,NSW,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,nsw_area_error:RetryError[<Future at 0x109e66c50 state=finished raised ConnectionError>],,,,1,0,0,camp,0.6,0,2025-09-12T11:05:04.539964
osm:way:239432763,way,239432763.0,Marlo Ocean Views Cabin and Caravan Park Office,-37.7970012,148.5397484,VIC,,,,,,,,,osm_overpass,,,,,,,0,,,,,,,0,0,0,unknown,0.6,1,2025-09-12T11:05:04.539964
osm:node:12468474519,node,12468474519.0,Four Mile Trail campground - Eucumbene River,-35.9199141,148.5412855,NSW,,,,,https://www.nationalparks.nsw.gov.au/camping-and-accommodation/campgrounds/four-mile-trail-campground-eucumbene-river,,,camp_site,osm_overpass,,,,,,,0,,,nsw_area_error:RetryError[<Future at 0x109e653d0 state=finished raised ConnectionError>],,,,1,0,0,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:1811193692,node,1811193692.0,Rocky Plain campground,-35.891683,148.5417451,NSW,,,,,https://www.nationalparks.nsw.gov.au/camping-and-accommodation/campgrounds/rocky-plain-campground,,,camp_site,osm_overpass,,NSW National Parks and Wildlife Service,,,,,0,,,nsw_area_error:RetryError[<Future at 0x109e67e50 state=finished raised ConnectionError>],,,,1,0,0,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:3965066321,node,3965066321.0,Jaxut camping area,-20.797697,148.5430812,QLD,,,,,https://parks.des.qld.gov.au/parks/cathu/camping/jaxut,,,camp_site,osm_overpass,,Queensland Parks and Wildlife Services,,,,,0,,,,658FTY1807,113200000.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:1811182291,node,1811182291.0,Leichhardt Dig Tree Rest Area,-23.606314,148.5446995,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,991SP122071;39SP127166;40HT318;35SP127166;971SP122070,345424.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:8958225457,node,8958225457.0,Mount Britton Camping,-21.403546,148.5456377,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,4SP143244;101MB2891;308MB2891;401MB2891;402MB2891;502MB2891;3SP143244;503MB2891;22MB2891;2SP143244;2AP23648;310MB2891;501MB2891;504MB2891;1SP143244,26678580.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:1811169648,node,1811169648.0,Crediton Hall Campground,-21.2056476,148.5462723,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,68HLN222;2RP743738;68HLN222;361SP344323;68HLN222;83HLN162,2302887.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:11280575492,node,11280575492.0,Hotel Koorawatha Free Camping,-34.0394627,148.5547557,NSW,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,nsw_area_error:RetryError[<Future at 0x109e1e850 state=finished raised ConnectionError>],,,,1,0,0,camp,0.6,0,2025-09-12T11:05:04.539964
osm:way:242598016,way,242598016.0,Gunna Go Caravan Park,-20.3515092,148.5554679,QLD,13067,Bruce Highway,Myrtlevale,4800.0,,,,caravan_site,osm_overpass,,,,,,,0,,,,5RP706197;9RP728343;10RP729915;15SP199107;17SP270171,1555804.0,qld_dcdb,0,0,1,holiday,0.6,0,2025-09-12T11:05:04.539964
osm:node:12046823008,node,12046823008.0,,-25.8553739,148.5565226,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,143WT243,62750.0,qld_dcdb,0,0,1,camp,0.6,1,2025-09-12T11:05:04.539964
osm:node:8589331606,node,8589331606.0,Possum Park Sporting and Camping Facility,-25.8471911,148.5570563,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,133WT174;158SP240412;63SP261477;128WT229,1098530.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:1811179293,node,1811179293.0,Jack Taylor Weir,-28.04028,148.56083,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,139BLM842551,729600.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:way:1035586774,way,1035586774.0,Tantangara Creek Camping Ground,-35.7539598,148.5614981,NSW,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,nsw_area_error:RetryError[<Future at 0x109e1d950 state=finished raised ConnectionError>],,,,1,0,0,camp,0.6,0,2025-09-12T11:05:04.539964
osm:way:612409366,way,612409366.0,Kosciuszko Tourist Park,-36.3521785,148.5654062,NSW,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,nsw_area_error:RetryError[<Future at 0x109c13250 state=finished raised ConnectionError>],,,,1,0,0,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:8591371923,node,8591371923.0,Rest Area,-25.1789137,148.5659682,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,07SP282143;7SP282143;07SP282143;7SP282143,308360000.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:way:1300622153,way,1300622153.0,Injune Caravan Park,-25.8449908,148.5676897,QLD,2-4,Third Avenue,Injune,4454.0,https://www.injunecaravanpark.com.au/,+61 4 2828 1910,injunecaravanpark@gmail.com,camp_site,osm_overpass,,,,,,,0,,,,122SP294860;3I71817;203I7182;205I7182;206I7182;208I7182;18I71822;24I71822;25SP166550;ASP253604;2SP271331;204I7182;207I7182;19I71822;21I71822;20I71822;17I71822,1228759.0,qld_dcdb,0,0,1,holiday,0.6,0,2025-09-12T11:05:04.539964
osm:node:1811196369,node,1811196369.0,River Gum Tourist Park,-28.04417,148.57028,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,28BLM546;142BLM928;2SP109520;143SP301370;71BLM889;141BLM814063,166090.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:12043047951,node,12043047951.0,,-25.1889134,148.5709453,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,4TR54,8140000.0,qld_dcdb,0,0,1,camp,0.6,1,2025-09-12T11:05:04.539964
osm:way:525586593,way,525586593.0,Proserpine Tourist Park,-20.404683,148.5713599,QLD,79,Anzac Road,Proserpine,4800.0,,,,caravan_site,osm_overpass,,,,,,,0,,,,2RP735527;2RP714491;4RP714491;5RP716629;1RP715204;ARP734683;16SP274032;17SP274032;1RP734683;1RP725597;ARP714491;2RP725597;3RP710315;6RP710315;19RP726967;1RP712951;5RP710315,451606.0,qld_dcdb,0,0,1,holiday,0.6,0,2025-09-12T11:05:04.539964
osm:way:525586594,way,525586594.0,Proserpine Tourist Park,-20.4053386,148.5720865,QLD,,,,,,,,caravan_site,osm_overpass,,,,,,,0,,,,7RP735528;8RP735528;9RP735528;10RP735528;3RP735506;2RP735527;2RP714491;1RP715204;ARP734683;16SP274032;17SP274032;11RP735528;1RP734683;ARP735506,273127.0,qld_dcdb,0,0,1,holiday,0.6,0,2025-09-12T11:05:04.539964
